date,iso_code,location,continent,population,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths_per_million
2021-03-12,ALB,Albania,Europe,2854710.0,241.305,6.055,706.902
2021-03-13,ALB,Albania,Europe,2854710.0,237.352,5.605,711.106
2021-03-14,ALB,Albania,Europe,2854710.0,229.045,5.305,716.36
2021-03-15,ALB,Albania,Europe,2854710.0,222.039,5.204,721.614
2021-03-16,ALB,Albania,Europe,2854710.0,214.333,5.405,727.57
2021-03-17,ALB,Albania,Europe,2854710.0,205.075,5.305,732.824
2021-03-18,ALB,Albania,Europe,2854710.0,204.474,5.204,737.728
2021-03-19,ALB,Albania,Europe,2854710.0,195.116,5.204,743.333
2021-03-20,ALB,Albania,Europe,2854710.0,186.159,5.154,747.186
2021-03-21,ALB,Albania,Europe,2854710.0,186.459,4.604,748.587
2021-03-22,ALB,Albania,Europe,2854710.0,176.5,4.254,751.39
2021-03-23,ALB,Albania,Europe,2854710.0,167.893,3.953,755.243
2021-03-24,ALB,Albania,Europe,2854710.0,167.993,3.953,760.498
2021-03-25,ALB,Albania,Europe,2854710.0,162.088,3.903,765.051
2021-03-26,ALB,Albania,Europe,2854710.0,159.836,3.503,767.854
2021-03-27,ALB,Albania,Europe,2854710.0,155.132,3.553,772.057
2021-03-28,ALB,Albania,Europe,2854710.0,146.825,3.653,774.159
2021-03-29,ALB,Albania,Europe,2854710.0,143.873,3.553,776.261
2021-03-30,ALB,Albania,Europe,2854710.0,143.923,3.553,780.114
2021-03-31,ALB,Albania,Europe,2854710.0,143.222,3.203,782.917
2021-04-01,ALB,Albania,Europe,2854710.0,137.067,2.852,785.018
2021-04-02,ALB,Albania,Europe,2854710.0,131.412,2.752,787.12
2021-04-03,ALB,Albania,Europe,2854710.0,127.208,2.602,790.273
2021-04-04,ALB,Albania,Europe,2854710.0,119.952,2.752,793.426
2021-04-05,ALB,Albania,Europe,2854710.0,118.901,2.902,796.578
2021-04-06,ALB,Albania,Europe,2854710.0,110.744,2.802,799.731
2021-04-07,ALB,Albania,Europe,2854710.0,101.837,2.802,802.533
2021-04-08,ALB,Albania,Europe,2854710.0,100.235,2.802,804.635
2021-04-09,ALB,Albania,Europe,2854710.0,97.733,2.852,807.087
2021-04-10,ALB,Albania,Europe,2854710.0,98.684,2.702,809.189
2021-04-11,ALB,Albania,Europe,2854710.0,93.179,2.602,811.641
2021-04-12,ALB,Albania,Europe,2854710.0,86.223,2.352,813.042
2021-04-13,ALB,Albania,Europe,2854710.0,90.877,2.152,814.794
2021-04-14,ALB,Albania,Europe,2854710.0,88.425,2.002,816.545
2021-04-15,ALB,Albania,Europe,2854710.0,81.019,1.902,817.946
2021-04-16,ALB,Albania,Europe,2854710.0,75.664,1.651,818.647
2021-04-17,ALB,Albania,Europe,2854710.0,65.105,1.501,819.698
2021-04-18,ALB,Albania,Europe,2854710.0,60.101,1.251,820.399
2021-04-19,ALB,Albania,Europe,2854710.0,58.85,1.301,822.15
2021-04-20,ALB,Albania,Europe,2854710.0,54.546,1.351,824.252
2021-04-21,ALB,Albania,Europe,2854710.0,51.094,1.351,826.003
2021-04-22,ALB,Albania,Europe,2854710.0,49.342,1.451,828.105
2021-04-23,ALB,Albania,Europe,2854710.0,48.191,1.501,829.156
2021-04-24,ALB,Albania,Europe,2854710.0,47.691,1.601,830.908
2021-04-25,ALB,Albania,Europe,2854710.0,47.19,1.802,833.009
2021-04-26,ALB,Albania,Europe,2854710.0,45.639,1.601,833.36
2021-04-27,ALB,Albania,Europe,2854710.0,44.738,1.501,834.761
2021-04-28,ALB,Albania,Europe,2854710.0,43.987,1.401,835.812
2021-04-29,ALB,Albania,Europe,2854710.0,43.187,1.251,836.863
2021-04-30,ALB,Albania,Europe,2854710.0,40.785,1.351,838.614
2021-05-01,ALB,Albania,Europe,2854710.0,38.833,1.201,839.315
2021-05-02,ALB,Albania,Europe,2854710.0,35.08,0.951,839.665
2021-05-03,ALB,Albania,Europe,2854710.0,33.529,1.001,840.366
2021-05-04,ALB,Albania,Europe,2854710.0,29.575,0.951,841.416
2021-05-05,ALB,Albania,Europe,2854710.0,28.024,0.851,841.767
2021-05-06,ALB,Albania,Europe,2854710.0,26.673,0.851,842.818
2021-05-07,ALB,Albania,Europe,2854710.0,24.621,0.701,843.518
2021-05-08,ALB,Albania,Europe,2854710.0,24.07,0.751,844.569
2021-05-09,ALB,Albania,Europe,2854710.0,24.271,0.751,844.919
2021-05-10,ALB,Albania,Europe,2854710.0,23.87,0.851,846.321
2021-05-11,ALB,Albania,Europe,2854710.0,23.82,0.901,847.722
2021-05-12,ALB,Albania,Europe,2854710.0,21.318,1.001,848.773
2021-05-13,ALB,Albania,Europe,2854710.0,19.016,1.001,849.824
2021-05-14,ALB,Albania,Europe,2854710.0,18.115,0.951,850.174
2021-05-15,ALB,Albania,Europe,2854710.0,15.613,0.901,850.875
2021-05-16,ALB,Albania,Europe,2854710.0,14.612,1.001,851.925
2021-05-17,ALB,Albania,Europe,2854710.0,13.962,0.951,852.976
2021-05-18,ALB,Albania,Europe,2854710.0,13.411,0.801,853.327
2021-05-19,ALB,Albania,Europe,2854710.0,12.511,0.751,854.027
2021-05-20,ALB,Albania,Europe,2854710.0,11.41,0.701,854.728
2021-05-21,ALB,Albania,Europe,2854710.0,10.709,0.701,855.078
2021-05-22,ALB,Albania,Europe,2854710.0,9.908,0.651,855.428
2021-05-23,ALB,Albania,Europe,2854710.0,9.708,0.601,856.129
2021-05-24,ALB,Albania,Europe,2854710.0,9.158,0.5,856.479
2021-05-25,ALB,Albania,Europe,2854710.0,7.907,0.55,857.18
2021-05-26,ALB,Albania,Europe,2854710.0,7.456,0.45,857.18
2021-05-27,ALB,Albania,Europe,2854710.0,7.306,0.35,857.18
2021-05-28,ALB,Albania,Europe,2854710.0,6.606,0.35,857.53
2021-05-29,ALB,Albania,Europe,2854710.0,6.055,0.35,857.88
2021-05-30,ALB,Albania,Europe,2854710.0,5.004,0.3,858.231
2021-05-31,ALB,Albania,Europe,2854710.0,5.004,0.3,858.581
2021-06-01,ALB,Albania,Europe,2854710.0,5.405,0.2,858.581
2021-06-02,ALB,Albania,Europe,2854710.0,5.355,0.2,858.581
2021-06-03,ALB,Albania,Europe,2854710.0,4.804,0.2,858.581
2021-06-04,ALB,Albania,Europe,2854710.0,4.354,0.15,858.581
2021-06-05,ALB,Albania,Europe,2854710.0,3.853,0.1,858.581
2021-06-06,ALB,Albania,Europe,2854710.0,3.503,0.05,858.581
2021-06-07,ALB,Albania,Europe,2854710.0,3.453,0.05,858.931
2021-06-08,ALB,Albania,Europe,2854710.0,3.003,0.05,858.931
2021-06-09,ALB,Albania,Europe,2854710.0,3.203,0.05,858.931
2021-06-10,ALB,Albania,Europe,2854710.0,3.303,0.05,858.931
2021-06-11,ALB,Albania,Europe,2854710.0,3.253,0.1,859.282
2021-06-12,ALB,Albania,Europe,2854710.0,3.753,0.1,859.282
2021-06-13,ALB,Albania,Europe,2854710.0,4.003,0.1,859.282
2021-06-14,ALB,Albania,Europe,2854710.0,3.853,0.05,859.282
2021-06-15,ALB,Albania,Europe,2854710.0,3.603,0.1,859.632
2021-06-16,ALB,Albania,Europe,2854710.0,3.053,0.1,859.632
2021-06-17,ALB,Albania,Europe,2854710.0,2.752,0.1,859.632
2021-06-18,ALB,Albania,Europe,2854710.0,2.352,0.05,859.632
2021-06-19,ALB,Albania,Europe,2854710.0,1.952,0.05,859.632
2021-06-20,ALB,Albania,Europe,2854710.0,1.551,0.05,859.632
2021-06-21,ALB,Albania,Europe,2854710.0,1.451,0.05,859.632
2021-06-22,ALB,Albania,Europe,2854710.0,1.351,0.05,859.982
2021-06-23,ALB,Albania,Europe,2854710.0,1.051,0.05,859.982
2021-06-24,ALB,Albania,Europe,2854710.0,0.901,0.05,859.982
2021-06-25,ALB,Albania,Europe,2854710.0,1.101,0.05,859.982
2021-06-26,ALB,Albania,Europe,2854710.0,1.051,0.1,860.333
2021-06-27,ALB,Albania,Europe,2854710.0,1.101,0.1,860.333
2021-06-28,ALB,Albania,Europe,2854710.0,1.151,0.1,860.333
2021-06-29,ALB,Albania,Europe,2854710.0,0.901,0.05,860.333
2021-06-30,ALB,Albania,Europe,2854710.0,1.201,0.05,860.333
2021-07-01,ALB,Albania,Europe,2854710.0,1.201,0.05,860.333
2021-07-02,ALB,Albania,Europe,2854710.0,1.001,0.05,860.333
2021-07-03,ALB,Albania,Europe,2854710.0,1.251,0.0,860.333
2021-07-04,ALB,Albania,Europe,2854710.0,1.151,0.0,860.333
2021-07-05,ALB,Albania,Europe,2854710.0,1.201,0.0,860.333
2021-07-06,ALB,Albania,Europe,2854710.0,1.501,0.0,860.333
2021-07-07,ALB,Albania,Europe,2854710.0,1.802,0.0,860.333
2021-07-08,ALB,Albania,Europe,2854710.0,2.102,0.0,860.333
2021-07-09,ALB,Albania,Europe,2854710.0,2.702,0.0,860.333
2021-07-10,ALB,Albania,Europe,2854710.0,2.652,0.0,860.333
2021-07-11,ALB,Albania,Europe,2854710.0,2.852,0.0,860.333
2021-07-12,ALB,Albania,Europe,2854710.0,3.003,0.0,860.333
2021-07-13,ALB,Albania,Europe,2854710.0,3.203,0.0,860.333
2021-07-14,ALB,Albania,Europe,2854710.0,2.953,0.0,860.333
2021-07-15,ALB,Albania,Europe,2854710.0,3.203,0.0,860.333
2021-07-16,ALB,Albania,Europe,2854710.0,3.353,0.0,860.333
2021-07-17,ALB,Albania,Europe,2854710.0,3.903,0.0,860.333
2021-07-18,ALB,Albania,Europe,2854710.0,4.704,0.0,860.333
2021-07-19,ALB,Albania,Europe,2854710.0,5.004,0.0,860.333
2021-07-20,ALB,Albania,Europe,2854710.0,6.606,0.0,860.333
2021-07-21,ALB,Albania,Europe,2854710.0,7.356,0.0,860.333
2021-07-22,ALB,Albania,Europe,2854710.0,8.407,0.0,860.333
2021-07-23,ALB,Albania,Europe,2854710.0,9.058,0.0,860.333
2021-07-24,ALB,Albania,Europe,2854710.0,9.408,0.0,860.333
2021-07-25,ALB,Albania,Europe,2854710.0,9.458,0.0,860.333
2021-07-26,ALB,Albania,Europe,2854710.0,9.708,0.0,860.333
2021-07-27,ALB,Albania,Europe,2854710.0,9.108,0.0,860.333
2021-07-28,ALB,Albania,Europe,2854710.0,9.458,0.05,860.683
2021-07-29,ALB,Albania,Europe,2854710.0,10.109,0.05,860.683
2021-07-30,ALB,Albania,Europe,2854710.0,10.409,0.05,860.683
2021-07-31,ALB,Albania,Europe,2854710.0,11.41,0.05,860.683
2021-08-01,ALB,Albania,Europe,2854710.0,12.31,0.05,860.683
2021-08-02,ALB,Albania,Europe,2854710.0,12.761,0.05,860.683
2021-08-03,ALB,Albania,Europe,2854710.0,14.462,0.05,860.683
2021-08-04,ALB,Albania,Europe,2854710.0,17.915,0.0,860.683
2021-08-05,ALB,Albania,Europe,2854710.0,22.169,0.0,860.683
2021-08-06,ALB,Albania,Europe,2854710.0,27.774,0.05,861.033
2021-08-07,ALB,Albania,Europe,2854710.0,32.478,0.1,861.383
2021-08-08,ALB,Albania,Europe,2854710.0,39.584,0.1,861.383
2021-08-09,ALB,Albania,Europe,2854710.0,41.786,0.15,861.734
2021-08-10,ALB,Albania,Europe,2854710.0,49.542,0.15,861.734
2021-08-11,ALB,Albania,Europe,2854710.0,58.9,0.15,861.734
2021-08-12,ALB,Albania,Europe,2854710.0,66.006,0.15,861.734
2021-08-13,ALB,Albania,Europe,2854710.0,77.516,0.15,862.084
2021-08-14,ALB,Albania,Europe,2854710.0,91.078,0.2,862.785
2021-08-15,ALB,Albania,Europe,2854710.0,101.837,0.25,863.135
2021-08-16,ALB,Albania,Europe,2854710.0,108.392,0.3,863.836
2021-08-17,ALB,Albania,Europe,2854710.0,119.952,0.4,864.536
2021-08-18,ALB,Albania,Europe,2854710.0,129.51,0.55,865.587
2021-08-19,ALB,Albania,Europe,2854710.0,141.921,0.651,866.288
2021-08-20,ALB,Albania,Europe,2854710.0,149.727,0.701,866.988
2021-08-21,ALB,Albania,Europe,2854710.0,162.138,0.701,867.689
2021-08-22,ALB,Albania,Europe,2854710.0,168.994,0.701,868.039
2021-08-23,ALB,Albania,Europe,2854710.0,178.852,0.601,868.039
2021-08-24,ALB,Albania,Europe,2854710.0,196.317,0.601,868.74
2021-08-25,ALB,Albania,Europe,2854710.0,214.683,0.601,869.791
2021-08-26,ALB,Albania,Europe,2854710.0,232.998,0.651,870.842
2021-08-27,ALB,Albania,Europe,2854710.0,252.315,0.601,871.192
2021-08-28,ALB,Albania,Europe,2854710.0,264.675,0.651,872.243
2021-08-29,ALB,Albania,Europe,2854710.0,276.385,0.701,872.943
2021-08-30,ALB,Albania,Europe,2854710.0,280.839,0.851,873.994
2021-08-31,ALB,Albania,Europe,2854710.0,293.55,0.901,875.045
2021-09-01,ALB,Albania,Europe,2854710.0,300.456,0.901,876.096
2021-09-02,ALB,Albania,Europe,2854710.0,298.704,0.951,877.497
2021-09-03,ALB,Albania,Europe,2854710.0,297.403,1.051,878.548
2021-09-04,ALB,Albania,Europe,2854710.0,301.357,1.101,879.949
2021-09-05,ALB,Albania,Europe,2854710.0,307.762,1.151,881.0
2021-09-06,ALB,Albania,Europe,2854710.0,308.563,1.201,882.401
2021-09-07,ALB,Albania,Europe,2854710.0,292.849,1.251,883.803
2021-09-08,ALB,Albania,Europe,2854710.0,297.703,1.351,885.554
2021-09-09,ALB,Albania,Europe,2854710.0,304.96,1.301,886.605
2021-09-10,ALB,Albania,Europe,2854710.0,309.063,1.351,888.006
2021-09-11,ALB,Albania,Europe,2854710.0,303.308,1.351,889.407
2021-09-12,ALB,Albania,Europe,2854710.0,301.707,1.401,890.809
2021-09-13,ALB,Albania,Europe,2854710.0,297.103,1.451,892.56
2021-09-14,ALB,Albania,Europe,2854710.0,309.864,1.501,894.312
2021-09-15,ALB,Albania,Europe,2854710.0,305.51,1.451,895.713
2021-09-16,ALB,Albania,Europe,2854710.0,302.708,1.601,897.814
2021-09-17,ALB,Albania,Europe,2854710.0,301.807,1.701,899.916
2021-09-18,ALB,Albania,Europe,2854710.0,300.806,1.751,901.668
2021-09-19,ALB,Albania,Europe,2854710.0,296.603,1.852,903.77
2021-09-20,ALB,Albania,Europe,2854710.0,298.654,1.952,906.222
2021-09-21,ALB,Albania,Europe,2854710.0,292.499,2.052,908.674
2021-09-22,ALB,Albania,Europe,2854710.0,283.892,2.202,911.126
2021-09-23,ALB,Albania,Europe,2854710.0,275.184,2.302,913.928
2021-09-24,ALB,Albania,Europe,2854710.0,268.529,2.502,917.431
2021-09-25,ALB,Albania,Europe,2854710.0,259.271,2.752,920.934
2021-09-26,ALB,Albania,Europe,2854710.0,247.21,3.003,924.787
2021-09-27,ALB,Albania,Europe,2854710.0,239.404,3.303,929.341
2021-09-28,ALB,Albania,Europe,2854710.0,225.492,3.703,934.596
2021-09-29,ALB,Albania,Europe,2854710.0,218.486,4.204,940.551
2021-09-30,ALB,Albania,Europe,2854710.0,213.532,4.454,945.105
2021-10-01,ALB,Albania,Europe,2854710.0,204.574,4.304,947.557
2021-10-02,ALB,Albania,Europe,2854710.0,198.819,4.053,949.308
2021-10-03,ALB,Albania,Europe,2854710.0,195.216,3.653,950.359
2021-10-04,ALB,Albania,Europe,2854710.0,180.454,3.003,950.359
2021-10-05,ALB,Albania,Europe,2854710.0,191.963,2.852,954.563
2021-10-06,ALB,Albania,Europe,2854710.0,186.559,2.452,957.715
2021-10-07,ALB,Albania,Europe,2854710.0,179.753,2.402,961.919
2021-10-08,ALB,Albania,Europe,2854710.0,169.644,2.402,964.371
2021-10-09,ALB,Albania,Europe,2854710.0,165.941,2.452,966.473
2021-10-10,ALB,Albania,Europe,2854710.0,158.835,2.752,969.626
2021-10-11,ALB,Albania,Europe,2854710.0,168.594,3.203,972.778
2021-10-12,ALB,Albania,Europe,2854710.0,152.43,2.902,974.88
2021-10-13,ALB,Albania,Europe,2854710.0,149.227,2.702,976.632
2021-10-14,ALB,Albania,Europe,2854710.0,147.325,2.552,979.784
2021-10-15,ALB,Albania,Europe,2854710.0,147.125,2.702,983.287
2021-10-16,ALB,Albania,Europe,2854710.0,144.773,2.552,984.338
2021-10-17,ALB,Albania,Europe,2854710.0,150.278,2.602,987.841
2021-10-18,ALB,Albania,Europe,2854710.0,151.379,2.602,990.994
2021-10-19,ALB,Albania,Europe,2854710.0,157.134,2.902,995.197
2021-10-20,ALB,Albania,Europe,2854710.0,164.69,3.053,998.0
2021-10-21,ALB,Albania,Europe,2854710.0,168.243,2.902,1000.102
2021-10-22,ALB,Albania,Europe,2854710.0,175.9,2.802,1002.904
2021-10-23,ALB,Albania,Europe,2854710.0,185.958,3.003,1005.356
2021-10-24,ALB,Albania,Europe,2854710.0,186.409,2.702,1006.757
2021-10-25,ALB,Albania,Europe,2854710.0,188.761,2.552,1008.859
2021-10-26,ALB,Albania,Europe,2854710.0,190.462,2.352,1011.661
2021-10-27,ALB,Albania,Europe,2854710.0,191.113,2.202,1013.413
2021-10-28,ALB,Albania,Europe,2854710.0,192.364,2.352,1016.566
2021-10-29,ALB,Albania,Europe,2854710.0,186.008,2.302,1019.018
2021-10-30,ALB,Albania,Europe,2854710.0,181.905,2.302,1021.47
2021-10-31,ALB,Albania,Europe,2854710.0,180.354,2.502,1024.272
2021-11-01,ALB,Albania,Europe,2854710.0,177.001,2.552,1026.724
2021-11-02,ALB,Albania,Europe,2854710.0,180.754,2.452,1028.826
2021-11-03,ALB,Albania,Europe,2854710.0,175.7,2.352,1029.877
2021-11-04,ALB,Albania,Europe,2854710.0,174.649,2.102,1031.278
2021-11-05,ALB,Albania,Europe,2854710.0,182.856,1.952,1032.679
2021-11-06,ALB,Albania,Europe,2854710.0,155.482,1.601,1032.679
2021-11-07,ALB,Albania,Europe,2854710.0,191.413,1.551,1035.131
2021-11-08,ALB,Albania,Europe,2854710.0,193.064,1.751,1038.985
2021-11-09,ALB,Albania,Europe,2854710.0,195.316,1.651,1040.386
2021-11-10,ALB,Albania,Europe,2854710.0,201.271,1.751,1042.137
2021-11-11,ALB,Albania,Europe,2854710.0,204.024,1.701,1043.188
2021-11-12,ALB,Albania,Europe,2854710.0,201.121,1.751,1044.94
2021-11-13,ALB,Albania,Europe,2854710.0,230.496,1.902,1045.991
2021-11-14,ALB,Albania,Europe,2854710.0,197.668,1.751,1047.392
2021-11-15,ALB,Albania,Europe,2854710.0,195.867,1.551,1049.844
2021-11-16,ALB,Albania,Europe,2854710.0,186.709,1.701,1052.296
2021-11-17,ALB,Albania,Europe,2854710.0,183.006,1.952,1055.799
2021-11-18,ALB,Albania,Europe,2854710.0,179.203,2.202,1058.601
2021-11-19,ALB,Albania,Europe,2854710.0,175.65,2.302,1061.053
2021-11-20,ALB,Albania,Europe,2854710.0,169.544,2.452,1063.155
2021-11-21,ALB,Albania,Europe,2854710.0,145.774,2.252,1063.155
2021-11-22,ALB,Albania,Europe,2854710.0,167.242,2.602,1068.059
2021-11-23,ALB,Albania,Europe,2854710.0,165.691,2.452,1069.461
2021-11-24,ALB,Albania,Europe,2854710.0,165.341,2.452,1072.964
2021-11-25,ALB,Albania,Europe,2854710.0,163.689,2.302,1074.715
2021-11-26,ALB,Albania,Europe,2854710.0,160.587,2.402,1077.868
2021-11-27,ALB,Albania,Europe,2854710.0,157.584,2.502,1080.67
2021-11-28,ALB,Albania,Europe,2854710.0,178.502,2.702,1082.071
2021-11-29,ALB,Albania,Europe,2854710.0,157.084,2.152,1083.122
2021-11-30,ALB,Albania,Europe,2854710.0,139.018,2.152,1084.523
2021-12-01,ALB,Albania,Europe,2854710.0,119.952,1.902,1086.275
2021-12-02,ALB,Albania,Europe,2854710.0,117.45,1.802,1087.326
2021-12-03,ALB,Albania,Europe,2854710.0,115.749,1.551,1088.727
2021-12-04,ALB,Albania,Europe,2854710.0,113.347,1.201,1089.077
2021-12-05,ALB,Albania,Europe,2854710.0,108.843,1.051,1089.428
2021-12-06,ALB,Albania,Europe,2854710.0,107.692,1.151,1091.179
2021-12-07,ALB,Albania,Europe,2854710.0,117.6,1.301,1093.631
2021-12-08,ALB,Albania,Europe,2854710.0,123.505,1.251,1095.032
2021-12-09,ALB,Albania,Europe,2854710.0,111.295,1.201,1095.733
2021-12-10,ALB,Albania,Europe,2854710.0,108.592,1.101,1096.434
2021-12-11,ALB,Albania,Europe,2854710.0,106.19,1.151,1097.134
2021-12-12,ALB,Albania,Europe,2854710.0,102.938,1.201,1097.835
2021-12-13,ALB,Albania,Europe,2854710.0,101.236,1.251,1099.937
2021-12-14,ALB,Albania,Europe,2854710.0,100.385,1.101,1101.338
2021-12-15,ALB,Albania,Europe,2854710.0,99.385,1.301,1104.14
2021-12-16,ALB,Albania,Europe,2854710.0,103.338,1.401,1105.541
2021-12-17,ALB,Albania,Europe,2854710.0,100.536,1.401,1106.242
2021-12-18,ALB,Albania,Europe,2854710.0,101.336,1.451,1107.293
2021-12-19,ALB,Albania,Europe,2854710.0,99.585,1.601,1109.044
2021-12-20,ALB,Albania,Europe,2854710.0,98.684,1.601,1111.146
2021-12-21,ALB,Albania,Europe,2854710.0,98.684,1.701,1113.248
2021-12-22,ALB,Albania,Europe,2854710.0,99.535,1.401,1113.949
2021-12-23,ALB,Albania,Europe,2854710.0,100.436,1.251,1114.299
2021-12-24,ALB,Albania,Europe,2854710.0,99.935,1.451,1116.401
2021-12-25,ALB,Albania,Europe,2854710.0,99.735,1.401,1117.101
2021-12-26,ALB,Albania,Europe,2854710.0,96.682,1.401,1118.853
2021-12-27,ALB,Albania,Europe,2854710.0,90.677,1.101,1118.853
2021-12-28,ALB,Albania,Europe,2854710.0,104.039,1.451,1123.407
2021-12-29,ALB,Albania,Europe,2854710.0,114.247,1.601,1125.158
2021-12-30,ALB,Albania,Europe,2854710.0,98.284,1.551,1125.158
2021-12-31,ALB,Albania,Europe,2854710.0,150.278,1.501,1126.91
2022-01-01,ALB,Albania,Europe,2854710.0,134.214,1.401,1126.91
2022-01-02,ALB,Albania,Europe,2854710.0,158.935,1.301,1127.96
2022-01-03,ALB,Albania,Europe,2854710.0,158.935,1.301,1127.96
2022-01-04,ALB,Albania,Europe,2854710.0,183.606,0.851,1129.362
2022-01-05,ALB,Albania,Europe,2854710.0,156.233,0.601,1129.362
2022-01-06,ALB,Albania,Europe,2854710.0,218.086,0.801,1130.763
2022-01-07,ALB,Albania,Europe,2854710.0,234.249,0.801,1132.514
2022-01-08,ALB,Albania,Europe,2854710.0,234.249,0.801,1132.514
2022-01-09,ALB,Albania,Europe,2854710.0,440.825,1.001,1134.966
2022-01-10,ALB,Albania,Europe,2854710.0,480.509,1.051,1135.317
2022-01-11,ALB,Albania,Europe,2854710.0,532.604,1.151,1137.419
2022-01-12,ALB,Albania,Europe,2854710.0,627.935,1.451,1139.52
2022-01-13,ALB,Albania,Europe,2854710.0,667.618,1.351,1140.221
2022-01-14,ALB,Albania,Europe,2854710.0,694.191,1.451,1142.673
2022-01-15,ALB,Albania,Europe,2854710.0,802.433,1.601,1143.724
2022-01-16,ALB,Albania,Europe,2854710.0,647.702,1.451,1145.125
2022-01-17,ALB,Albania,Europe,2854710.0,658.911,1.501,1145.826
2022-01-18,ALB,Albania,Europe,2854710.0,691.689,1.501,1147.927
2022-01-19,ALB,Albania,Europe,2854710.0,728.62,1.501,1150.029
2022-01-20,ALB,Albania,Europe,2854710.0,746.336,1.551,1151.08
2022-01-21,ALB,Albania,Europe,2854710.0,770.906,1.501,1153.182
2022-01-22,ALB,Albania,Europe,2854710.0,774.259,1.601,1154.933
2022-01-23,ALB,Albania,Europe,2854710.0,772.308,1.802,1157.736
2022-01-24,ALB,Albania,Europe,2854710.0,721.414,1.701,1157.736
2022-01-25,ALB,Albania,Europe,2854710.0,619.177,1.751,1160.188
2022-01-26,ALB,Albania,Europe,2854710.0,594.806,1.701,1161.939
2022-01-27,ALB,Albania,Europe,2854710.0,553.721,1.852,1164.041
2022-01-28,ALB,Albania,Europe,2854710.0,497.624,1.852,1166.143
2022-01-29,ALB,Albania,Europe,2854710.0,386.029,1.601,1166.143
2022-01-30,ALB,Albania,Europe,2854710.0,383.877,1.451,1167.894
2022-01-31,ALB,Albania,Europe,2854710.0,524.096,2.052,1172.098
2022-02-01,ALB,Albania,Europe,2854710.0,484.613,1.701,1172.098
2022-02-02,ALB,Albania,Europe,2854710.0,511.686,2.252,1177.703
2022-02-03,ALB,Albania,Europe,2854710.0,433.519,1.952,1177.703
2022-02-04,ALB,Albania,Europe,2854710.0,452.685,2.102,1180.855
2022-02-05,ALB,Albania,Europe,2854710.0,452.685,2.102,1180.855
2022-02-06,ALB,Albania,Europe,2854710.0,444.529,2.302,1184.008
2022-02-07,ALB,Albania,Europe,2854710.0,316.87,2.052,1186.46
2022-02-08,ALB,Albania,Europe,2854710.0,358.956,2.352,1188.562
2022-02-09,ALB,Albania,Europe,2854710.0,259.021,1.852,1190.664
2022-02-10,ALB,Albania,Europe,2854710.0,289.246,2.002,1191.715
2022-02-11,ALB,Albania,Europe,2854710.0,192.564,1.551,1191.715
2022-02-12,ALB,Albania,Europe,2854710.0,219.137,1.802,1193.466
2022-02-13,ALB,Albania,Europe,2854710.0,169.344,1.501,1194.517
2022-02-14,ALB,Albania,Europe,2854710.0,171.596,1.351,1195.918
2022-02-15,ALB,Albania,Europe,2854710.0,138.868,1.351,1198.02
2022-02-16,ALB,Albania,Europe,2854710.0,126.308,1.201,1199.071
2022-02-17,ALB,Albania,Europe,2854710.0,114.147,1.401,1201.523
2022-02-18,ALB,Albania,Europe,2854710.0,129.16,1.501,1202.224
2022-02-19,ALB,Albania,Europe,2854710.0,117.75,1.301,1202.574
2022-02-20,ALB,Albania,Europe,2854710.0,107.892,1.401,1204.325
2022-02-21,ALB,Albania,Europe,2854710.0,103.388,1.551,1206.778
2022-02-22,ALB,Albania,Europe,2854710.0,98.284,1.551,1208.879
2022-02-23,ALB,Albania,Europe,2854710.0,89.776,1.501,1209.58
2022-02-24,ALB,Albania,Europe,2854710.0,82.37,1.351,1210.981
2022-02-25,ALB,Albania,Europe,2854710.0,77.066,1.301,1211.331
2022-02-26,ALB,Albania,Europe,2854710.0,61.903,1.251,1211.331
2022-02-27,ALB,Albania,Europe,2854710.0,68.208,1.301,1213.433
2022-02-28,ALB,Albania,Europe,2854710.0,59.701,1.201,1215.185
